,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth
Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
Cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80112,8.0,-1.0,10.0,49.0,-48.0,99.0,-65.0,-43.0,62.0,-55.0,73.0,-66.0,16.0,52.0,-31.0,9.0,-8.0,5.0,-3.0,-16.0,29.0,20.0,40.0,-47.0,31.0,-20.0,13.0,-36.0,12.0,47.0,-3.0,-74.0,0.0,14.0,68.0,-1.0,-76.0,61.0,33.0,-6.0,0.0,-23.0,21.0,-158.0,162.0,-22.0,44.0,-23.0,9.0,46.0,-32.0,-34.0,27.0,15.0,0.0,-43.0,95.0,-64.0,-2.0,-6.0
80113,-56.0,-19.0,45.0,28.0,-55.0,27.0,-294.0,-45.0,83.0,34.0,-16.0,-74.0,95.0,14.0,37.0,39.0,22.0,96.0,-93.0,19.0,48.0,-64.0,29.0,-58.0,27.0,5.0,33.0,-42.0,84.0,-68.0,0.0,-8.0,125.0,4.0,-96.0,-7.0,14.0,-43.0,57.0,-236.0,120.0,-43.0,119.0,42.0,-51.0,-5.0,-61.0,-66.0,16.0,53.0,0.0,25.0,19.0,-3.0,8.0,5.0,11.0,-1.0,62.0,8.0
80114,-15.0,46.0,-28.0,11.0,-9.0,-14.0,69.0,18.0,-18.0,-27.0,30.0,23.0,-42.0,18.0,11.0,-49.0,31.0,40.0,-64.0,28.0,59.0,-60.0,35.0,-23.0,-10.0,-38.0,42.0,23.0,-20.0,26.0,-63.0,0.0,46.0,-19.0,56.0,-60.0,3.0,-78.0,-13.0,2.0,6.0,5.0,-1.0,1.0,-17.0,12.0,-15.0,31.0,-10.0,39.0,-41.0,-21.0,14.0,-5.0,3.0,22.0,-20.0,16.0,-21.0,36.0
80115,-20.0,157.0,-44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80116,52.0,26.0,-30.0,-111.0,131.0,54.0,-101.0,103.0,-164.0,5.0,50.0,86.0,-25.0,25.0,92.0,43.0,30.0,26.0,23.0,2.0,51.0,-45.0,38.0,-25.0,3.0,47.0,93.0,-97.0,75.0,15.0,100.0,-106.0,33.0,-23.0,-12.0,4.0,45.0,-145.0,-15.0,2.0,11.0,6.0,0.0,-14.0,3.0,8.0,-7.0,5.0,9.0,-6.0,13.0,-40.0,36.0,-42.0,26.0,16.0,-41.0,2.0,14.0,22.0
80117,16.0,26.0,-7.0,-16.0,-61.0,8.0,28.0,-121.0,-10.0,-6.0,-19.0,79.0,18.0,-67.0,16.0,-48.0,4.0,22.0,-1.0,-15.0,19.0,5.0,-14.0,28.0,-45.0,12.0,35.0,-17.0,-10.0,17.0,-5.0,-4.0,12.0,7.0,-27.0,23.0,-1.0,18.0,-57.0,48.0,-1.0,27.0,-7.0,33.0,-33.0,13.0,-8.0,27.0,-52.0,1.0,4.0,-66.0,57.0,-2.0,-1.0,38.0,-31.0,-3.0,5.0,-16.0
80118,-53.0,-27.0,66.0,-323.0,-4.0,0.0,14.0,75.0,45.0,-12.0,43.0,31.0,-63.0,71.0,11.0,-14.0,-6.0,-178.0,4.0,-1.0,62.0,6.0,66.0,-23.0,62.0,-166.0,63.0,-91.0,196.0,-202.0,231.0,-53.0,67.0,-11.0,31.0,34.0,-26.0,78.0,-36.0,35.0,50.0,23.0,9.0,49.0,-40.0,-20.0,3.0,15.0,10.0,73.0,-65.0,-53.0,30.0,-123.0,-13.0,24.0,-10.0,15.0,55.0,91.0
80119,-121.0,-14.0,3.0,50.0,-25.0,51.0,5.0,-12.0,83.0,43.0,-43.0,-6.0,-14.0,7.0,-19.0,-25.0,55.0,-1.0,0.0,17.0,-7.0,-5.0,1.0,11.0,14.0,-45.0,23.0,22.0,-13.0,2.0,6.0,3.0,-13.0,-24.0,11.0,16.0,-2.0,63.0,-22.0,-17.0,15.0,21.0,11.0,-86.0,48.0,8.0,-4.0,-7.0,38.0,-15.0,-5.0,-28.0,29.0,12.0,-40.0,39.0,3.0,16.0,-29.0,20.0
80120,10.0,21.0,-17.0,-38.0,36.0,-11.0,-9.0,27.0,-15.0,25.0,18.0,-8.0,-18.0,50.0,-42.0,-59.0,75.0,8.0,-6.0,-14.0,16.0,-57.0,8.0,15.0,13.0,-15.0,15.0,5.0,-30.0,33.0,-3.0,-27.0,33.0,7.0,-46.0,17.0,12.0,-39.0,-36.0,60.0,-32.0,21.0,-27.0,22.0,-10.0,-16.0,-8.0,107.0,-100.0,-1.0,148.0,-4.0,22.0,52.0,18.0,-75.0,65.0,-92.0,2.0,51.0
80122,14.0,25.0,-13.0,-16.0,17.0,23.0,-15.0,5.0,7.0,-6.0,19.0,-16.0,-9.0,1.0,15.0,-26.0,21.0,8.0,-14.0,16.0,-26.0,8.0,-2.0,-2.0,23.0,-13.0,19.0,-54.0,11.0,30.0,-19.0,-12.0,31.0,-37.0,88.0,-42.0,-7.0,6.0,69.0,11.0,9.0,8.0,-15.0,-237.0,262.0,1.0,-4.0,19.0,34.0,-39.0,14.0,-15.0,41.0,1.0,-18.0,-64.0,52.0,9.0,9.0,-63.0
80123,85.0,11.0,-10.0,-77.0,78.0,-13.0,24.0,8.0,6.0,2.0,22.0,-8.0,-17.0,1.0,-16.0,-28.0,47.0,-41.0,2.0,47.0,-39.0,49.0,-53.0,36.0,-16.0,-17.0,7.0,22.0,2.0,21.0,-29.0,5.0,15.0,-57.0,71.0,-36.0,20.0,-31.0,-27.0,-8.0,-58.0,42.0,7.0,-273.0,248.0,28.0,-34.0,-13.0,61.0,18.0,14.0,37.0,-6.0,1.0,17.0,21.0,11.0,-9.0,16.0,-7.0
80125,-79.0,-34.0,-35.0,33.0,-40.0,72.0,-6.0,-27.0,31.0,-67.0,54.0,-70.0,50.0,48.0,-54.0,-22.0,17.0,20.0,-8.0,-29.0,14.0,6.0,71.0,-70.0,-5.0,95.0,-56.0,-27.0,27.0,69.0,-36.0,-40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80128,-82.0,53.0,1.0,-24.0,21.0,-39.0,28.0,14.0,18.0,-34.0,36.0,30.0,-39.0,-3.0,15.0,-11.0,41.0,-22.0,-13.0,9.0,-13.0,-188.0,12.0,-46.0,123.0,-93.0,1.0,-3.0,-136.0,205.0,-251.0,41.0,22.0,119.0,76.0,-19.0,281.0,-253.0,56.0,13.0,13.0,-77.0,77.0,-280.0,281.0,-32.0,16.0,-47.0,59.0,27.0,40.0,89.0,27.0,9.0,-80.0,-87.0,-10.0,57.0,-13.0,-79.0
80129,22.0,24.0,-21.0,-35.0,20.0,14.0,6.0,7.0,-46.0,52.0,-5.0,1.0,12.0,-2.0,36.0,-28.0,31.0,1.0,-15.0,27.0,-39.0,-1.0,39.0,-32.0,14.0,35.0,4.0,-21.0,6.0,-6.0,6.0,2.0,-23.0,24.0,-15.0,19.0,-10.0,-37.0,8.0,-45.0,-1.0,26.0,45.0,-127.0,64.0,30.0,-49.0,1.0,75.0,-53.0,0.0,-116.0,-45.0,10.0,-23.0,-24.0,60.0,-19.0,-6.0,
80130,-73.0,30.0,15.0,-24.0,-8.0,-5.0,12.0,33.0,-15.0,22.0,-6.0,37.0,-29.0,-3.0,29.0,-43.0,12.0,-8.0,47.0,-22.0,-19.0,48.0,-27.0,-24.0,23.0,-18.0,16.0,-12.0,19.0,-5.0,8.0,53.0,-47.0,-4.0,5.0,1.0,45.0,-33.0,103.0,-33.0,24.0,18.0,-9.0,-243.0,-51.0,-175.0,191.0,,,,,,,,,,,,,
80134,75.0,3.0,-84.0,117.0,-30.0,34.0,-39.0,40.0,-46.0,60.0,12.0,-29.0,1.0,35.0,-22.0,0.0,14.0,-1.0,13.0,-42.0,5.0,62.0,-40.0,-60.0,100.0,-22.0,16.0,-71.0,98.0,-12.0,-41.0,43.0,-11.0,-60.0,46.0,-3.0,71.0,134.0,-205.0,1.0,-1.0,-23.0,-27.0,-395.0,124.0,45.0,30.0,-31.0,-10.0,-3.0,7.0,-57.0,70.0,134.0,1.0,-70.0,-24.0,10.0,2.0,8.0
80135,-99.0,-29.0,-43.0,-19.0,49.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80137,-109.0,-90.0,84.0,-115.0,94.0,-10.0,0.0,-47.0,87.0,-39.0,-32.0,-43.0,40.0,28.0,9.0,-75.0,2.0,65.0,-26.0,-26.0,211.0,-159.0,22.0,-15.0,-3.0,-22.0,63.0,-33.0,6.0,-10.0,37.0,-27.0,9.0,-15.0,4.0,3.0,29.0,7.0,22.0,-50.0,69.0,15.0,-3.0,20.0,-27.0,20.0,-46.0,34.0,-26.0,13.0,2.0,27.0,-41.0,-38.0,-9.0,226.0,-187.0,-34.0,17.0,31.0
80139,46.0,13.0,2.0,-10.0,14.0,-14.0,8.0,-16.0,28.0,9.0,-4.0,-50.0,32.0,-5.0,7.0,-7.0,-9.0,27.0,-9.0,-10.0,17.0,5.0,-2.0,-29.0,25.0,3.0,0.0,-42.0,44.0,-7.0,5.0,2.0,16.0,-14.0,-4.0,-15.0,12.0,108.0,-13.0,-13.0,21.0,4.0,4.0,-27.0,14.0,7.0,-8.0,4.0,-11.0,-56.0,-3.0,-5.0,2.0,34.0,-52.0,-5.0,27.0,-16.0,-3.0,26.0
80141,-86.0,-44.0,7.0,-6.0,46.0,-34.0,67.0,-66.0,10.0,6.0,53.0,49.0,69.0,28.0,-56.0,-2.0,-92.0,47.0,-9.0,-24.0,97.0,-203.0,15.0,6.0,1.0,-3.0,-19.0,37.0,35.0,-10.0,-26.0,16.0,19.0,-25.0,10.0,5.0,4.0,-4.0,25.0,-3.0,-52.0,31.0,-25.0,-9.0,9.0,-6.0,-25.0,-52.0,15.0,12.0,-17.0,54.0,10.0,24.0,-29.0,2.0,-16.0,20.0,-4.0,5.0
80143,3.0,16.0,-14.0,13.0,-5.0,15.0,19.0,-20.0,-4.0,7.0,-7.0,7.0,18.0,0.0,-7.0,-18.0,16.0,-3.0,7.0,9.0,-11.0,0.0,3.0,-31.0,36.0,-7.0,0.0,-5.0,24.0,14.0,-16.0,-5.0,23.0,-22.0,-6.0,3.0,25.0,18.0,-1.0,-19.0,10.0,-12.0,17.0,-118.0,132.0,-35.0,9.0,-70.0,5.0,43.0,35.0,-47.0,59.0,-11.0,12.0,-127.0,131.0,-41.0,39.0,-115.0
80144,-69.0,-19.0,-5.0,71.0,46.0,-129.0,1.0,-131.0,57.0,98.0,23.0,-169.0,154.0,64.0,-66.0,98.0,14.0,18.0,-114.0,-102.0,118.0,-112.0,2.0,-10.0,-17.0,-115.0,-27.0,-75.0,86.0,5.0,57.0,-84.0,72.0,0.0,-17.0,-11.0,-51.0,3.0,-4.0,-6.0,27.0,22.0,4.0,9.0,17.0,-8.0,36.0,22.0,-6.0,23.0,-2.0,-43.0,87.0,-7.0,-4.0,-14.0,27.0,-25.0,-54.0,-15.0
80146,45.0,-12.0,28.0,-3.0,-1.0,8.0,7.0,-27.0,27.0,-8.0,-18.0,25.0,1.0,-21.0,9.0,12.0,-3.0,-25.0,49.0,-9.0,-29.0,46.0,-7.0,3.0,2.0,-14.0,4.0,3.0,28.0,-17.0,17.0,4.0,-10.0,-8.0,10.0,-19.0,29.0,87.0,-1.0,-26.0,-15.0,0.0,3.0,-7.0,-7.0,-9.0,-13.0,-8.0,38.0,-14.0,-6.0,25.0,-6.0,16.0,-16.0,-53.0,20.0,16.0,-25.0,
80147,-72.0,29.0,-6.0,16.0,15.0,53.0,-44.0,22.0,-4.0,-15.0,8.0,23.0,-20.0,-48.0,-70.0,15.0,16.0,19.0,-20.0,-24.0,48.0,-36.0,7.0,86.0,-137.0,18.0,65.0,-47.0,51.0,30.0,-70.0,54.0,-40.0,-26.0,82.0,-7.0,-62.0,-2.0,8.0,13.0,-7.0,11.0,2.0,-58.0,45.0,-24.0,2.0,52.0,-25.0,-6.0,105.0,-97.0,-21.0,16.0,-8.0,30.0,0.0,-23.0,-2.0,0.0
80148,40.0,-9.0,72.0,-12.0,-25.0,37.0,26.0,-48.0,38.0,-20.0,47.0,-87.0,44.0,26.0,-32.0,46.0,7.0,57.0,-117.0,25.0,15.0,-12.0,6.0,114.0,-83.0,-23.0,-15.0,67.0,-62.0,50.0,-47.0,-16.0,107.0,-96.0,114.0,-100.0,88.0,-78.0,20.0,12.0,5.0,-7.0,17.0,12.0,-7.0,15.0,16.0,36.0,-39.0,11.0,-38.0,-19.0,25.0,-12.0,9.0,42.0,-35.0,23.0,-18.0,43.0
80150,-24.0,-57.0,-5.0,49.0,-34.0,42.0,-40.0,33.0,-44.0,54.0,-48.0,110.0,-78.0,19.0,-16.0,-97.0,71.0,1.0,10.0,2.0,-26.0,0.0,98.0,83.0,-122.0,-34.0,49.0,-40.0,126.0,-50.0,43.0,-33.0,31.0,2.0,-40.0,82.0,-14.0,-64.0,-2.0,-9.0,8.0,15.0,-14.0,-59.0,64.0,2.0,3.0,12.0,-12.0,18.0,-23.0,-13.0,54.0,-19.0,1.0,5.0,-14.0,6.0,-15.0,32.0
80152,-5.0,-13.0,68.0,-73.0,30.0,64.0,11.0,-74.0,34.0,71.0,-83.0,146.0,-82.0,72.0,-125.0,20.0,14.0,113.0,-101.0,-5.0,8.0,-4.0,-2.0,158.0,-142.0,36.0,120.0,44.0,7.0,107.0,18.0,-237.0,-38.0,-80.0,-2.0,6.0,15.0,-5.0,0.0,20.0,96.0,-216.0,41.0,-21.0,30.0,70.0,-76.0,13.0,13.0,1.0,68.0,-73.0,165.0,-67.0,-47.0,32.0,-35.0,10.0,11.0,26.0
80153,-52.0,-37.0,-2.0,26.0,-22.0,104.0,-55.0,-42.0,22.0,0.0,6.0,37.0,-54.0,34.0,-27.0,-3.0,63.0,54.0,-110.0,2.0,62.0,-58.0,22.0,71.0,-62.0,10.0,77.0,48.0,-141.0,10.0,21.0,-2.0,82.0,25.0,-1.0,-125.0,29.0,48.0,-8.0,-2.0,21.0,-8.0,14.0,-44.0,18.0,16.0,2.0,-14.0,6.0,1.0,3.0,-20.0,14.0,9.0,-2.0,-31.0,44.0,-7.0,9.0,-20.0
80155,-171.0,-79.0,176.0,-249.0,192.0,88.0,48.0,-512.0,-201.0,122.0,51.0,-28.0,105.0,18.0,-21.0,-37.0,-171.0,66.0,-49.0,70.0,117.0,-30.0,-3.0,1.0,3.0,0.0,-9.0,-165.0,75.0,59.0,27.0,-129.0,43.0,23.0,94.0,-133.0,4.0,110.0,-59.0,27.0,18.0,26.0,122.0,6.0,-44.0,18.0,0.0,113.0,-150.0,-53.0,67.0,-49.0,-16.0,20.0,-11.0,206.0,-145.0,-36.0,59.0,-173.0
80156,143.0,-92.0,56.0,-26.0,38.0,83.0,-79.0,-41.0,115.0,-59.0,14.0,-84.0,65.0,-16.0,1.0,11.0,23.0,26.0,17.0,-63.0,51.0,-30.0,13.0,-75.0,75.0,-8.0,11.0,17.0,-4.0,-38.0,28.0,-45.0,31.0,-21.0,105.0,-55.0,-9.0,10.0,8.0,-16.0,5.0,8.0,8.0,-5.0,-1.0,15.0,-19.0,6.0,5.0,14.0,-13.0,0.0,-2.0,8.0,-2.0,-9.0,6.0,-1.0,29.0,-28.0
80157,38.0,-10.0,23.0,38.0,-35.0,-239.0,61.0,72.0,-74.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80158,47.0,29.0,14.0,-63.0,12.0,-10.0,43.0,-73.0,2.0,5.0,-1.0,-9.0,78.0,-79.0,-29.0,29.0,26.0,0.0,-18.0,-4.0,-10.0,40.0,5.0,-13.0,-12.0,6.0,9.0,46.0,-43.0,-8.0,14.0,-26.0,6.0,22.0,24.0,-50.0,19.0,29.0,-16.0,18.0,18.0,-5.0,-24.0,14.0,-7.0,-3.0,-9.0,-15.0,37.0,-30.0,0.0,-3.0,18.0,-5.0,2.0,11.0,-6.0,8.0,-6.0,11.0
80159,-254.0,-4.0,-5.0,26.0,15.0,3.0,32.0,-282.0,14.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80160,19.0,20.0,31.0,2.0,-19.0,66.0,-17.0,-66.0,66.0,-12.0,-24.0,-195.0,32.0,-2.0,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80164,23.0,-4.0,191.0,-31.0,6.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80166,108.0,67.0,-43.0,-54.0,-23.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80167,-27.0,-216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80172,-20.0,6.0,6.0,41.0,-21.0,22.0,3.0,-31.0,107.0,94.0,-69.0,-92.0,-7.0,-33.0,18.0,-24.0,80.0,-68.0,63.0,-18.0,33.0,-12.0,-8.0,-60.0,62.0,-201.0,72.0,-16.0,185.0,-25.0,-29.0,26.0,-227.0,-3.0,42.0,-3.0,214.0,15.0,3.0,18.0,-27.0,51.0,-48.0,-50.0,54.0,4.0,20.0,32.0,-46.0,34.0,-29.0,-19.0,19.0,19.0,-52.0,10.0,22.0,-8.0,26.0,-73.0
80173,13.0,-21.0,-35.0,74.0,-8.0,-10.0,-11.0,-11.0,14.0,-17.0,-12.0,-149.0,-5.0,59.0,-67.0,10.0,-257.0,-42.0,67.0,67.0,55.0,-34.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80176,45.0,79.0,-8.0,-15.0,-70.0,60.0,-134.0,183.0,-130.0,-55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80178,,19.0,117.0,-28.0,98.0,42.0,38.0,-95.0,137.0,-108.0,118.0,-85.0,40.0,50.0,-101.0,104.0,-61.0,-196.0,-93.0,109.0,-23.0,-61.0,-14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80183,,63.0,47.0,30.0,-13.0,-54.0,-70.0,71.0,1.0,10.0,-5.0,-190.0,257.0,31.0,-103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80189,,50.0,41.0,44.0,14.0,-7.0,19.0,-7.0,68.0,-30.0,36.0,-24.0,30.0,-15.0,29.0,-10.0,-1.0,-22.0,42.0,-33.0,-55.0,32.0,16.0,-5.0,-15.0,-8.0,1.0,-51.0,101.0,-16.0,18.0,45.0,-21.0,11.0,10.0,-16.0,-2.0,13.0,-9.0,20.0,-35.0,-15.0,23.0,63.0,-73.0,-1.0,-13.0,-35.0,84.0,-17.0,45.0,-229.0,286.0,9.0,7.0,67.0,49.0,0.0,27.0,-21.0
80190,,295.0,-265.0,34.0,7.0,20.0,15.0,3.0,23.0,67.0,51.0,-20.0,-5.0,-2.0,29.0,37.0,1.0,-11.0,17.0,-33.0,95.0,-146.0,9.0,84.0,-64.0,-23.0,25.0,89.0,-74.0,22.0,-31.0,-11.0,-51.0,109.0,-12.0,21.0,-3.0,3.0,-13.0,49.0,-22.0,9.0,-9.0,34.0,-18.0,69.0,14.0,-44.0,-20.0,16.0,-31.0,1.0,8.0,3.0,8.0,-14.0,22.0,49.0,-41.0,35.0
80191,,-86.0,51.0,5.0,-33.0,13.0,25.0,-23.0,47.0,29.0,19.0,37.0,9.0,16.0,35.0,10.0,24.0,-25.0,-9.0,31.0,-5.0,14.0,20.0,-9.0,-13.0,-21.0,17.0,35.0,-52.0,35.0,-27.0,21.0,-6.0,10.0,7.0,-13.0,0.0,16.0,-10.0,31.0,-68.0,69.0,-74.0,202.0,-174.0,1.0,43.0,-25.0,-88.0,-124.0,215.0,38.0,48.0,23.0,-2.0,7.0,31.0,-4.0,102.0,-63.0
80197,,,,,,43.0,-4.0,6.0,36.0,16.0,0.0,18.0,10.0,-16.0,32.0,26.0,1.0,3.0,-28.0,4.0,-8.0,11.0,26.0,4.0,-16.0,21.0,6.0,5.0,-12.0,48.0,14.0,8.0,15.0,-9.0,0.0,9.0,5.0,-2.0,4.0,12.0,-7.0,8.0,-8.0,-15.0,2.0,6.0,-1.0,1.0,84.0,13.0,-21.0,-2.0,-34.0,-20.0,8.0,-24.0,22.0,-11.0,1.0,9.0
80201,,,,,,,-87.0,124.0,-24.0,-5.0,24.0,17.0,-15.0,-74.0,60.0,0.0,9.0,25.0,-4.0,63.0,-47.0,63.0,6.0,77.0,-105.0,38.0,18.0,-34.0,17.0,4.0,14.0,8.0,12.0,8.0,-27.0,-1.0,-20.0,-31.0,-19.0,31.0,-7.0,-21.0,43.0,-51.0,9.0,-10.0,23.0,3.0,-11.0,75.0,-61.0,64.0,-77.0,30.0,16.0,-56.0,4.0,4.0,-8.0,0.0
80202,,,,,,,38.0,253.0,-16.0,28.0,13.0,23.0,-100.0,46.0,47.0,-21.0,33.0,-13.0,27.0,24.0,-2.0,14.0,-1.0,21.0,14.0,-3.0,4.0,-39.0,55.0,-40.0,15.0,-41.0,18.0,18.0,-11.0,-16.0,25.0,66.0,13.0,1.0,-52.0,33.0,-10.0,9.0,56.0,-15.0,-17.0,18.0,16.0,-18.0,2.0,73.0,-142.0,-3.0,28.0,-23.0,-27.0,53.0,-68.0,54.0
80203,,,,,,,10.0,29.0,52.0,38.0,21.0,12.0,4.0,12.0,5.0,-9.0,35.0,-24.0,20.0,0.0,10.0,-10.0,13.0,9.0,-4.0,1.0,6.0,24.0,-11.0,-1.0,0.0,7.0,10.0,-10.0,3.0,1.0,4.0,70.0,-14.0,-21.0,25.0,-33.0,10.0,29.0,-28.0,8.0,4.0,10.0,4.0,-32.0,-7.0,84.0,-78.0,17.0,-11.0,49.0,-47.0,6.0,-4.0,15.0
80205,,,,,,,,,-105.0,54.0,83.0,-11.0,-56.0,86.0,-77.0,-21.0,48.0,-19.0,-5.0,10.0,-86.0,110.0,-12.0,34.0,-34.0,-9.0,19.0,-40.0,-58.0,61.0,77.0,7.0,-178.0,-10.0,5.0,55.0,54.0,58.0,-95.0,-47.0,61.0,40.0,-115.0,18.0,28.0,29.0,8.0,17.0,27.0,-14.0,-17.0,15.0,10.0,2.0,8.0,-76.0,143.0,17.0,-10.0,-78.0
80212,,,,,,,,,32.0,13.0,90.0,16.0,-79.0,127.0,-87.0,47.0,0.0,-47.0,-15.0,-36.0,126.0,-89.0,54.0,-75.0,60.0,1.0,13.0,-18.0,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80214,,,,,,,,,,35.0,15.0,-149.0,240.0,-5.0,-12.0,4.0,3.0,13.0,-21.0,24.0,-23.0,9.0,9.0,-71.0,77.0,-10.0,7.0,-20.0,4.0,-1.0,16.0,-11.0,14.0,-10.0,0.0,-18.0,10.0,-48.0,-5.0,-7.0,-4.0,-14.0,4.0,44.0,-31.0,-3.0,23.0,-10.0,2.0,2.0,8.0,-44.0,42.0,10.0,-25.0,-21.0,21.0,4.0,65.0,-81.0
80226,,,,,,,,,,,1.0,29.0,15.0,1.0,40.0,-7.0,32.0,-36.0,80.0,-36.0,16.0,17.0,-14.0,8.0,22.0,-13.0,-5.0,2.0,21.0,-14.0,3.0,20.0,4.0,16.0,-26.0,-6.0,36.0,12.0,-33.0,78.0,-23.0,-42.0,20.0,67.0,-8.0,50.0,30.0,-30.0,55.0,32.0,6.0,-72.0,77.0,14.0,-7.0,5.0,8.0,4.0,10.0,-1.0
80227,,,,,,,,,,,17.0,-116.0,170.0,36.0,68.0,-7.0,49.0,-40.0,31.0,5.0,-15.0,42.0,-6.0,-18.0,41.0,-42.0,30.0,9.0,13.0,15.0,-11.0,23.0,-24.0,20.0,13.0,-15.0,29.0,158.0,1.0,10.0,-45.0,23.0,-9.0,4.0,-3.0,-26.0,24.0,-49.0,75.0,-33.0,1.0,-37.0,40.0,-6.0,-16.0,-22.0,64.0,-16.0,-12.0,-12.0
80228,,,,,,,,,,,126.0,28.0,133.0,54.0,0.0,76.0,-25.0,-30.0,14.0,-52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80230,,,,,,,,,,,-13.0,53.0,-13.0,-4.0,-37.0,54.0,-23.0,-32.0,147.0,-5.0,-57.0,145.0,56.0,-26.0,18.0,84.0,74.0,-470.0,263.0,-8.0,-14.0,21.0,-29.0,33.0,67.0,-26.0,35.0,-172.0,4.0,100.0,-163.0,74.0,-136.0,83.0,-91.0,97.0,-29.0,-18.0,27.0,33.0,29.0,0.0,38.0,7.0,0.0,-10.0,2.0,31.0,-66.0,23.0
80232,,,,,,,,,,,,,14.0,9.0,-10.0,43.0,5.0,-32.0,-27.0,-42.0,62.0,-7.0,7.0,-80.0,227.0,8.0,45.0,70.0,68.0,5.0,-25.0,22.0,-29.0,16.0,18.0,-22.0,13.0,-81.0,55.0,8.0,-17.0,3.0,11.0,-46.0,-29.0,-16.0,40.0,14.0,21.0,19.0,-38.0,-71.0,92.0,-34.0,-73.0,176.0,-63.0,-108.0,-6.0,-35.0
80234,,,,,,,,,,,,,47.0,-21.0,85.0,-8.0,-57.0,72.0,26.0,11.0,-26.0,68.0,-44.0,68.0,-47.0,8.0,-26.0,66.0,-59.0,-9.0,32.0,44.0,-52.0,-10.0,6.0,40.0,-29.0,-28.0,-2.0,18.0,-15.0,10.0,17.0,-30.0,17.0,-16.0,-10.0,-20.0,26.0,-18.0,112.0,-3.0,-29.0,71.0,28.0,,,,,
80236,,,,,,,,,,,,,,148.0,9.0,-13.0,15.0,-1.0,28.0,-150.0,16.0,24.0,-77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80237,,,,,,,,,,,,,,31.0,20.0,-27.0,111.0,8.0,-3.0,5.0,13.0,-17.0,15.0,13.0,17.0,-11.0,12.0,-54.0,41.0,-199.0,-4.0,95.0,-94.0,82.0,52.0,16.0,-31.0,122.0,-6.0,38.0,-22.0,-7.0,3.0,-40.0,17.0,7.0,1.0,4.0,13.0,1.0,-28.0,1.0,42.0,-24.0,-1.0,8.0,1.0,-8.0,-35.0,-198.0
80238,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80242,,,,,,,,,,,,,,,35.0,16.0,33.0,39.0,24.0,11.0,-14.0,19.0,14.0,1.0,28.0,20.0,14.0,-1.0,18.0,5.0,49.0,19.0,-28.0,27.0,-11.0,63.0,-39.0,61.0,-38.0,4.0,5.0,84.0,-102.0,116.0,-51.0,17.0,-72.0,51.0,-6.0,-42.0,-18.0,-38.0,42.0,11.0,15.0,-30.0,23.0,0.0,-7.0,29.0
